date,province,total_cases,new_cases,incidence,incidence_trend
2020-08-18,Bergamo,15164,13.0,1.1731517895979338,1.1086929000595858
2020-08-18,Brescia,16102,4.0,0.31861415586763814,1.2289403154894614
2020-08-18,Pavia,5657,3.0,0.5551689934416036,0.44942251850034576
2020-08-18,Cremona,6756,0.0,0.0,0.6823593256042091
2020-08-18,Mantova,3892,6.0,1.474494924051224,1.6851370560585415
2020-08-18,Lecco,2907,0.0,0.0,0.7676799900372198
2020-08-18,Lodi,3655,0.0,0.0,0.5653678283090979
2020-08-18,Monza e della Brianza,5943,4.0,0.45966814258446115,0.8044192495228069
2020-08-19,Varese,4078,6.0,0.6780611068669509,0.5327622982526042
2020-08-19,Como,4222,3.0,0.5019727529189716,1.0039455058379432
2020-08-19,Sondrio,1622,2.0,1.1084938340030484,0.7126031790019597
2020-08-19,Milano,25297,26.0,0.796244909009113,1.0849930628256044
2020-08-19,Bergamo,15177,13.0,1.1731517895979338,1.0442340105212378
2020-08-19,Brescia,16123,21.0,1.6727243183051002,1.2744566234705523
2020-08-19,Pavia,5660,3.0,0.5551689934416036,1.2953943180304086
2020-08-19,Cremona,6758,2.0,0.5619429740269958,0.6020817578860668
2020-08-19,Mantova,3894,2.0,0.49149830801707467,1.6149230120561024
2020-08-19,Lecco,2915,8.0,2.3883377467824616,0.8956266550434231
2020-08-19,Lodi,3657,2.0,0.8794610662585968,1.0050983614383964
2020-08-19,Monza e della Brianza,5953,10.0,1.1491703564611528,0.9685864433029715
2020-08-20,Varese,4084,6.0,0.6780611068669509,0.7103497310034722
2020-08-20,Como,4234,12.0,2.0078910116758864,1.3146905433592113
2020-08-20,Sondrio,1625,3.0,1.6627407510045726,0.6334250480017419
2020-08-20,Milano,25344,47.0,1.4393657970549352,1.3649912725870506
2020-08-20,Bergamo,15204,27.0,2.4365460245495547,1.392312014028317
2020-08-20,Brescia,16146,23.0,1.8320313962389192,1.6954824722956456
2020-08-20,Pavia,5660,0.0,0.0,1.4275774117069808
2020-08-20,Cremona,6761,3.0,0.8429144610404936,0.7626368933223513
2020-08-20,Mantova,3912,18.0,4.423484772153672,1.6500300340573222
2020-08-20,Lecco,2917,2.0,0.5970844366956154,1.0662222083850272
2020-08-20,Lodi,3659,2.0,0.8794610662585968,1.4448288945676948
2020-08-20,Monza e della Brianza,5960,7.0,0.804419249522807,1.1491703564611528
2020-08-21,Varese,4091,7.0,0.791071291344776,0.6780611068669508
2020-08-21,Como,4242,8.0,1.3385940077839242,1.314690543359211
2020-08-21,Sondrio,1626,1.0,0.5542469170015242,0.6334250480017419
2020-08-21,Milano,25398,54.0,1.6537394264035425,1.5531150697705225
2020-08-21,Bergamo,15221,17.0,1.5341215710126828,1.521229793105013
2020-08-21,Brescia,16174,28.0,2.230299091073467,1.7182406262861913
2020-08-21,Pavia,5664,4.0,0.7402253245888047,1.4540140304422953
2020-08-21,Cremona,6770,9.0,2.5287433831214807,0.8429144610404935
2020-08-21,Mantova,3920,8.0,1.9659932320682987,1.6149230120561024
2020-08-21,Lecco,2922,5.0,1.4927110917390383,1.1515199850558295
2020-08-21,Lodi,3663,4.0,1.7589221325171935,1.3820102469777948
2020-08-21,Monza e della Brianza,5978,18.0,2.068506641630075,1.3297542696193339
2020-08-22,Varese,4097,6.0,0.6780611068669509,0.7587826672082544
2020-08-22,Como,4246,4.0,0.6692970038919621,1.5776286520310534
2020-08-22,Sondrio,1628,2.0,1.1084938340030484,0.7126031790019597
2020-08-22,Milano,25469,71.0,2.1743610976787315,1.6493644543760193
2020-08-22,Bergamo,15221,0.0,0.0,1.4180955698436561
2020-08-22,Brescia,16197,23.0,1.8320313962389192,1.9572012431869197
2020-08-22,Pavia,5702,38.0,7.032140583593646,1.5333238866482384
2020-08-22,Cremona,6771,1.0,0.2809714870134979,0.8429144610404935
2020-08-22,Mantova,3928,8.0,1.9659932320682987,1.474494924051224
2020-08-22,Lecco,2926,4.0,1.1941688733912308,1.1941688733912306
2020-08-22,Lodi,3670,7.0,3.0781137319050886,1.3820102469777948
2020-08-22,Monza e della Brianza,5990,12.0,1.3790044277533833,1.3625877083753668
2020-08-23,Varese,4110,13.0,1.4691323982117268,0.7426383551399935
2020-08-23,Como,4260,14.0,2.342539513621867,1.721049438579331
2020-08-23,Sondrio,1628,0.0,0.0,0.6334250480017419
2020-08-23,Milano,25558,89.0,2.725607573146579,1.981862328467737
2020-08-23,Bergamo,15253,32.0,2.8877582513179907,1.4309873477513257
2020-08-23,Brescia,16243,46.0,3.6640627924778384,2.5489132469411047
2020-08-23,Pavia,5707,5.0,0.9252816557360061,1.6919435990601253
2020-08-23,Cremona,6775,4.0,1.1238859480539916,1.2041635157721338
2020-08-23,Mantova,3932,4.0,0.9829966160341493,1.5447089680536632
2020-08-23,Lecco,2932,6.0,1.791253310086846,1.0662222083850275
2020-08-23,Lodi,3677,7.0,3.0781137319050886,1.570466189747494
2020-08-23,Monza e della Brianza,6006,16.0,1.8386725703378446,1.4446713052654492
2020-08-24,Varese,4114,4.0,0.45204073791130056,0.8233599154812974
2020-08-24,Como,4270,10.0,1.673242509729905,1.6971459741546182
2020-08-24,Sondrio,1628,0.0,0.0,0.4750687860013065
2020-08-24,Milano,25611,53.0,1.623114622210884,2.3712348389172484
2020-08-24,Bergamo,15269,16.0,1.4438791256589953,1.3407449023976385
2020-08-24,Brescia,16249,6.0,0.4779212338014572,2.639945862903287
2020-08-24,Pavia,5709,2.0,0.3701126622944024,2.0620562613545275
2020-08-24,Cremona,6777,2.0,0.5619429740269958,1.2844410834902757
2020-08-24,Mantova,3932,0.0,0.0,1.1234247040390277
2020-08-24,Lecco,2934,2.0,0.5970844366956154,1.2794666500620329
2020-08-24,Lodi,3677,0.0,0.0,1.570466189747494
2020-08-24,Monza e della Brianza,6020,14.0,1.608838499045614,1.7073388153137126
2020-08-25,Varese,4119,5.0,0.5650509223891257,0.9848030361639049
2020-08-25,Como,4285,15.0,2.509863764594858,1.816663296278183
2020-08-25,Sondrio,1629,1.0,0.5542469170015242,0.5542469170015242
2020-08-25,Milano,25648,37.0,1.133117755128353,2.716857629091534
2020-08-25,Bergamo,15274,5.0,0.4512122267684361,1.3536366803053081
2020-08-25,Brescia,16274,25.0,1.9913384741727382,2.822011094827652
2020-08-25,Pavia,5715,6.0,1.1103379868832073,2.114929498825157
2020-08-25,Cremona,6777,0.0,0.0,1.244302299631205
2020-08-25,Mantova,3934,2.0,0.49149830801707467,1.4393879020500042
2020-08-25,Lecco,2935,1.0,0.2985422183478077,1.5353599800744395
2020-08-25,Lodi,3677,0.0,0.0,1.8845594276969928
2020-08-25,Monza e della Brianza,6026,6.0,0.6895022138766916,1.789422412203795
2020-08-26,Varese,4124,5.0,0.5650509223891257,1.0493802844369475
2020-08-26,Como,4294,9.0,1.5059182587569147,2.0556979405253117
2020-08-26,Sondrio,1630,1.0,0.5542469170015242,0.39589065500108866
2020-08-26,Milano,25750,102.0,3.1237300276511357,3.0187306989905935
2020-08-26,Bergamo,15288,14.0,1.263394234951621,1.585688682643361
2020-08-26,Brescia,16347,73.0,5.814708344584395,2.9585600187709256
2020-08-26,Pavia,5724,9.0,1.6655069803248108,1.3218309367657226
2020-08-26,Cremona,6788,11.0,3.090686357148477,1.4048574350674894
2020-08-26,Mantova,3938,4.0,0.9829966160341493,1.4042808800487845
2020-08-26,Lecco,2940,5.0,1.4927110917390383,1.7059555334160437
2020-08-26,Lodi,3682,5.0,2.1986526656464918,1.6332848373373938
2020-08-26,Monza e della Brianza,6041,15.0,1.7237555346917295,2.035673202874042
2020-08-27,Varese,4135,11.0,1.2431120292560764,1.033235972368687
2020-08-27,Como,4305,11.0,1.8405667607028955,2.3186360491971545
2020-08-27,Sondrio,1631,1.0,0.5542469170015242,0.39589065500108866
2020-08-27,Milano,25886,136.0,4.164973370201515,2.97935595074289
2020-08-27,Bergamo,15308,20.0,1.8048489070737443,1.392312014028317
2020-08-27,Brescia,16378,31.0,2.4692597079741954,2.7537366328560147
2020-08-27,Pavia,5738,14.0,2.5907886360608168,1.5068872679129242
2020-08-27,Cremona,6793,5.0,1.4048574350674894,1.324579867349347
2020-08-27,Mantova,3944,6.0,1.474494924051224,1.82556514406342
2020-08-27,Lecco,2947,7.0,2.089795528434654,1.7059555334160437
2020-08-27,Lodi,3684,2.0,0.8794610662585968,1.319191599387895
2020-08-27,Monza e della Brianza,6064,23.0,2.6430918198606514,2.134173519142141
2020-08-28,Varese,4152,17.0,1.9211731361230275,1.0816689085734692
2020-08-28,Como,4318,13.0,2.1752152626488765,2.270829120347728
2020-08-28,Sondrio,1633,2.0,1.1084938340030484,0.4750687860013064
2020-08-28,Milano,26019,133.0,4.07309895762354,2.9837309227704125
2020-08-28,Bergamo,15326,18.0,1.62436401636637,1.4309873477513257
2020-08-28,Brescia,16422,44.0,3.5047557145440194,2.7651157098512877
2020-08-28,Pavia,5744,6.0,1.1103379868832073,1.4804506491776097
2020-08-28,Cremona,6801,8.0,2.247771896107983,1.3647186512084182
2020-08-28,Mantova,3961,17.0,4.177735618145134,1.82556514406342
2020-08-28,Lecco,2958,11.0,3.2839644018258842,2.0897955284346534
2020-08-28,Lodi,3693,9.0,3.9575747981636855,1.3820102469777948
2020-08-28,Monza e della Brianza,6087,23.0,2.6430918198606514,2.1177567997641242
2020-08-29,Varese,4162,10.0,1.1301018447782514,1.2269677171878157
2020-08-29,Como,4332,14.0,2.342539513621867,2.079601404950025
2020-08-29,Sondrio,1633,0.0,0.0,0.3958906550010887
2020-08-29,Milano,26159,140.0,4.287472586972147,3.3206037688896526
2020-08-29,Bergamo,15344,18.0,1.62436401636637,1.5083380151973433
2020-08-29,Brescia,16457,35.0,2.7878738638418334,2.9699390957661977
2020-08-29,Pavia,5752,8.0,1.4804506491776095,1.5861971241188675
2020-08-29,Cremona,6806,5.0,1.4048574350674894,1.5654125705037738
2020-08-29,Mantova,3968,7.0,1.7202440780597612,2.036207276070738
2020-08-29,Lecco,2966,8.0,2.3883377467824616,2.1324444167700545
2020-08-29,Lodi,3696,3.0,1.319191599387895,1.4448288945676946
2020-08-29,Monza e della Brianza,6114,27.0,3.1027599624451123,2.18342367727619
2020-08-30,Varese,4174,12.0,1.3561222137339017,1.3722665258021625
2020-08-30,Como,4357,25.0,4.183106274324763,2.1274083337994503
2020-08-30,Sondrio,1633,0.0,0.0,0.31671252400087097
2020-08-30,Milano,26239,80.0,2.4499843354126556,3.263729132531859
2020-08-30,Bergamo,15361,17.0,1.5341215710126828,1.650147572181709
2020-08-30,Brescia,16485,28.0,2.230299091073467,2.4578806309789223
2020-08-30,Pavia,5764,12.0,2.2206759737664146,1.6390703615894964
2020-08-30,Cremona,6808,2.0,0.5619429740269958,1.4851350027856316
2020-08-30,Mantova,3984,16.0,3.9319864641365974,2.0713142980719574
2020-08-30,Lecco,2972,6.0,1.791253310086846,2.388337746782461
2020-08-30,Lodi,3698,2.0,0.8794610662585968,1.1935543042080954
2020-08-30,Monza e della Brianza,6136,22.0,2.5281747842145363,2.331174151678338
2020-08-31,Varese,4181,7.0,0.791071291344776,1.404555149938684
2020-08-31,Como,4365,8.0,1.3385940077839242,2.1752152626488765
2020-08-31,Sondrio,1634,1.0,0.5542469170015242,0.2375343930006532
2020-08-31,Milano,26293,54.0,1.6537394264035425,3.0187306989905935
2020-08-31,Bergamo,15380,19.0,1.7146064617200572,1.6243640163663697
2020-08-31,Brescia,16492,7.0,0.5575747727683668,2.5261550929505594
2020-08-31,Pavia,5765,1.0,0.1850563311472012,1.5861971241188675
2020-08-31,Cremona,6811,3.0,0.8429144610404936,1.5654125705037738
2020-08-31,Mantova,3984,0.0,0.0,1.9308862100670787
2020-08-31,Lecco,2983,11.0,3.2839644018258842,2.388337746782461
2020-08-31,Lodi,3699,1.0,0.4397305331292984,1.5704661897474939
2020-08-31,Monza e della Brianza,6149,13.0,1.4939214633994986,2.2983407129223057
2020-09-01,Varese,4195,14.0,1.582142582689552,1.3561222137339017
2020-09-01,Como,4372,7.0,1.1712697568109336,2.1752152626488765
2020-09-01,Sondrio,1634,0.0,0.0,0.15835626200043548
2020-09-01,Milano,26407,114.0,3.4912276779630345,3.066855391293342
2020-09-01,Bergamo,15391,11.0,0.9926668988905594,1.7274982396277265
2020-09-01,Brescia,16535,43.0,3.4251021755771096,2.435122476988377
2020-09-01,Pavia,5775,10.0,1.8505633114720121,1.6919435990601255
2020-09-01,Cremona,6816,5.0,1.4048574350674894,1.5252737866447026
2020-09-01,Mantova,3992,8.0,1.9659932320682987,2.457491540085373
2020-09-01,Lecco,2985,2.0,0.5970844366956154,2.2603910817762585
2020-09-01,Lodi,3700,1.0,0.4397305331292984,1.067917009028296
2020-09-01,Monza e della Brianza,6159,10.0,1.1491703564611528,2.46250790670247
2020-09-02,Varese,4209,14.0,1.582142582689552,1.5337096464847697
2020-09-02,Como,4383,11.0,1.8405667607028955,2.1991187270735897
2020-09-02,Sondrio,1634,0.0,0.0,0.15835626200043548
2020-09-02,Milano,26496,89.0,2.725607573146579,3.2593541605043366
2020-09-02,Bergamo,15416,25.0,2.2560611338421803,1.8564160187044225
2020-09-02,Brescia,16563,28.0,2.230299091073467,2.4465015539836497
2020-09-02,Pavia,5786,11.0,2.0356196426192135,1.6390703615894964
2020-09-02,Cremona,6825,9.0,2.5287433831214807,1.7661064897991294
2020-09-02,Mantova,3997,5.0,1.2287457700426867,3.229846024112204
2020-09-02,Lecco,2996,11.0,3.2839644018258842,2.2177421934408565
2020-09-02,Lodi,3701,1.0,0.4397305331292984,1.0050983614383961
2020-09-02,Monza e della Brianza,6183,24.0,2.7580088555067666,2.396841029190404
2020-09-03,Varese,4222,13.0,1.4691323982117268,1.517565334416509
2020-09-03,Como,4396,13.0,2.1752152626488765,1.673242509729905
2020-09-03,Sondrio,1634,0.0,0.0,0.31671252400087097
2020-09-03,Milano,26576,80.0,2.4499843354126556,3.285603992669472
2020-09-03,Bergamo,15434,18.0,1.62436401636637,1.7403900175353961
2020-09-03,Brescia,16600,37.0,2.9471809417756525,2.4465015539836497
2020-09-03,Pavia,5798,12.0,2.2206759737664146,1.3482675555010373
2020-09-03,Cremona,6832,7.0,1.966800409094485,2.006939192953556
2020-09-03,Mantova,3999,2.0,0.49149830801707467,2.9138828261012284
2020-09-03,Lecco,3003,7.0,2.089795528434654,2.0897955284346534
2020-09-03,Lodi,3709,8.0,3.517844265034387,0.9422797138484964
2020-09-03,Monza e della Brianza,6204,21.0,2.413257748568421,2.380424309812388
2020-09-04,Varese,4236,14.0,1.582142582689552,1.4206994620069444
2020-09-04,Como,4409,13.0,2.1752152626488765,1.4820147943322017
2020-09-04,Sondrio,1635,1.0,0.5542469170015242,0.2375343930006532
2020-09-04,Milano,26720,144.0,4.40997180374278,3.2549791884768133
2020-09-04,Bergamo,15460,26.0,2.3463035791958675,1.650147572181709
2020-09-04,Brescia,16636,36.0,2.867527402808743,2.5261550929505594
2020-09-04,Pavia,5808,10.0,1.8505633114720121,1.3482675555010373
2020-09-04,Cremona,6839,7.0,1.966800409094485,2.0069391929535563
2020-09-04,Mantova,4031,32.0,7.863972928273195,2.9138828261012284
2020-09-04,Lecco,3011,8.0,2.3883377467824616,1.7059555334160441
2020-09-04,Lodi,3710,1.0,0.4397305331292984,0.9422797138484963
2020-09-04,Monza e della Brianza,6237,33.0,3.7922621763218047,2.4789246260804867
2020-09-05,Varese,4257,21.0,2.373213874034328,1.6628641430308553
2020-09-05,Como,4424,15.0,2.509863764594858,1.6493390453051922
2020-09-05,Sondrio,1635,0.0,0.0,0.39589065500108866
2020-09-05,Milano,26904,184.0,5.634963971449108,3.193729580091497
2020-09-05,Bergamo,15488,28.0,2.526788469903242,1.6243640163663697
2020-09-05,Brescia,16672,36.0,2.867527402808743,2.3782270920120134
2020-09-05,Pavia,5814,6.0,1.1103379868832073,1.7183802177954397
2020-09-05,Cremona,6850,11.0,3.090686357148477,1.966800409094485
2020-09-05,Mantova,4060,29.0,7.126725466247582,2.9138828261012284
2020-09-05,Lecco,3018,7.0,2.089795528434654,1.8339021984222472
2020-09-05,Lodi,3712,2.0,0.8794610662585968,1.1307356566181956
2020-09-05,Monza e della Brianza,6260,23.0,2.6430918198606514,2.7251754167507336
2020-09-06,Varese,4268,11.0,1.2431120292560764,1.824307263713463
2020-09-06,Como,4427,3.0,0.5019727529189716,1.434207865482776
2020-09-06,Sondrio,1637,2.0,1.1084938340030484,0.6334250480017418
2020-09-06,Milano,26990,86.0,2.6337331605686045,3.1893546080639745
2020-09-06,Bergamo,15496,8.0,0.7219395628294977,1.456770903566665
2020-09-06,Brescia,16700,28.0,2.230299091073467,2.332710784030922
2020-09-06,Pavia,5815,1.0,0.1850563311472012,1.8505633114720121
2020-09-06,Cremona,6858,8.0,2.247771896107983,1.8865228413763429
2020-09-06,Mantova,4067,7.0,1.7202440780597612,3.194739002110985
2020-09-06,Lecco,3021,3.0,0.895626655043423,1.4927110917390385
2020-09-06,Lodi,3713,1.0,0.4397305331292984,1.3820102469777946
2020-09-06,Monza e della Brianza,6281,21.0,2.413257748568421,2.561008222970569
2020-09-07,Varese,4269,1.0,0.11301018447782514,2.034183320600852
2020-09-07,Como,4427,0.0,0.0,1.2907870789344982
2020-09-07,Sondrio,1637,0.0,0.0,0.9501375720026128
2020-09-07,Milano,27037,47.0,1.4393657970549352,3.237479300366723
2020-09-07,Bergamo,15508,12.0,1.0829093442442466,1.3665284582129777
2020-09-07,Brescia,16714,14.0,1.1151495455367335,2.1051292441254663
2020-09-07,Pavia,5816,1.0,0.1850563311472012,1.9034365489426408
2020-09-07,Cremona,6861,3.0,0.8429144610404936,1.8865228413763426
2020-09-07,Mantova,4067,0.0,0.0,3.3351670901158634
2020-09-07,Lecco,3023,2.0,0.5970844366956154,1.4500622034036375
2020-09-07,Lodi,3714,1.0,0.4397305331292984,1.1307356566181956
2020-09-07,Monza e della Brianza,6300,19.0,2.1834236772761906,2.5774249423485855
2020-09-08,Varese,4298,29.0,3.277295349856929,2.1794821292151987
2020-09-08,Como,4441,14.0,2.342539513621867,1.1234628279615078
2020-09-08,Sondrio,1639,2.0,1.1084938340030484,0.8709594410023951
2020-09-08,Milano,27137,100.0,3.0624804192658197,2.948731146550232
2020-09-08,Bergamo,15517,9.0,0.812182008183185,1.2247189012286122
2020-09-08,Brescia,16744,30.0,2.389606169007286,2.16202462910183
2020-09-08,Pavia,5840,24.0,4.441351947532829,2.1942393550311
2020-09-08,Cremona,6865,4.0,1.1238859480539916,1.7661064897991292
2020-09-08,Mantova,4075,8.0,1.9659932320682987,2.984096870103667
2020-09-08,Lecco,3028,5.0,1.4927110917390383,1.3647644267328354
2020-09-08,Lodi,3718,4.0,1.7589221325171935,1.2563729517979951
2020-09-08,Monza e della Brianza,6325,25.0,2.872925891152882,2.5445915035925526
2020-09-09,Varese,4322,24.0,2.7122444274678035,2.1794821292151987
2020-09-09,Como,4443,2.0,0.33464850194598106,1.051752434687369
2020-09-09,Sondrio,1642,3.0,1.6627407510045726,0.8709594410023951
2020-09-09,Milano,27225,88.0,2.694982768953921,2.589983440293379
2020-09-09,Bergamo,15529,12.0,1.0829093442442466,1.1731517895979338
2020-09-09,Brescia,16768,24.0,1.9116849352058287,2.0254757051585566
2020-09-09,Pavia,5856,16.0,2.960901298355219,2.220675973766414
2020-09-09,Cremona,6872,7.0,1.966800409094485,1.5654125705037738
2020-09-09,Mantova,4088,13.0,3.1947390021109854,2.3521704740817144
2020-09-09,Lecco,3031,3.0,0.895626655043423,1.5353599800744393
2020-09-09,Lodi,3723,5.0,2.1986526656464918,1.3191915993878949
2020-09-09,Monza e della Brianza,6339,14.0,1.608838499045614,2.692341977994701
2020-09-10,Varese,4348,26.0,2.9382647964234536,2.21177075335172
2020-09-10,Como,4450,7.0,1.1712697568109336,1.673242509729905
2020-09-10,Sondrio,1646,4.0,2.2169876680060967,0.8709594410023951
2020-09-10,Milano,27316,91.0,2.7868571815318957,2.598733384348424
2020-09-10,Bergamo,15540,11.0,0.9926668988905594,1.3020695686746298
2020-09-10,Brescia,16785,17.0,1.354110162437462,2.0140966281632835
2020-09-10,Pavia,5870,14.0,2.5907886360608168,2.511478779854873
2020-09-10,Cremona,6879,7.0,1.966800409094485,1.5654125705037736
2020-09-10,Mantova,4094,6.0,1.474494924051224,2.3521704740817144
2020-09-10,Lecco,3037,6.0,1.791253310086846,1.4927110917390383
2020-09-10,Lodi,3727,4.0,1.7589221325171935,1.7589221325171933
2020-09-10,Monza e della Brianza,6361,22.0,2.5281747842145363,2.905759329908915
2020-09-11,Varese,4371,23.0,2.599234242989978,2.308636625761285
2020-09-11,Como,4456,6.0,1.0039455058379432,1.9361806184017474
2020-09-11,Sondrio,1646,0.0,0.0,0.8709594410023951
2020-09-11,Milano,27394,78.0,2.388734727027339,2.585608468265856
2020-09-11,Bergamo,15555,15.0,1.3536366803053081,1.3149613465822994
2020-09-11,Brescia,16826,41.0,3.2657950976432906,2.025475705158556
2020-09-11,Pavia,5891,21.0,3.8861829540912254,2.4850421611195586
2020-09-11,Cremona,6883,4.0,1.1238859480539916,1.4449962189265604
2020-09-11,Mantova,4116,22.0,5.406481388187821,2.3521704740817144
2020-09-11,Lecco,3043,6.0,1.791253310086846,1.4500622034036372
2020-09-11,Lodi,3730,3.0,1.319191599387895,1.6961034849272933
2020-09-11,Monza e della Brianza,6392,31.0,3.5624281050295736,3.1027599624451123
2020-09-12,Varese,4392,21.0,2.373213874034328,1.9373174481912878
2020-09-12,Como,4468,12.0,2.0078910116758864,1.6493390453051924
2020-09-12,Sondrio,1646,0.0,0.0,0.7917813100021774
2020-09-12,Milano,27496,102.0,3.1237300276511357,2.54185874799063
2020-09-12,Bergamo,15579,24.0,2.165818688488493,1.2505024570439514
2020-09-12,Brescia,16850,24.0,1.9116849352058287,1.8661686272247375
2020-09-12,Pavia,5898,7.0,1.2953943180304084,2.035619642619213
2020-09-12,Cremona,6889,6.0,1.6858289220809872,1.4048574350674894
2020-09-12,Mantova,4127,11.0,2.7032406940939104,2.317063452080495
2020-09-12,Lecco,3054,11.0,3.2839644018258842,1.5353599800744395
2020-09-12,Lodi,3733,3.0,1.319191599387895,1.6332848373373936
2020-09-12,Monza e della Brianza,6424,32.0,3.677345140675689,3.02067636555503
2020-09-13,Varese,4405,13.0,1.4691323982117268,1.7597300154404198
2020-09-13,Como,4497,29.0,4.852403278216725,1.649339045305192
2020-09-13,Sondrio,1648,2.0,1.1084938340030484,0.5542469170015242
2020-09-13,Milano,27584,88.0,2.694982768953921,2.419359531219997
2020-09-13,Bergamo,15597,18.0,1.62436401636637,1.1473682337825946
2020-09-13,Brescia,16877,27.0,2.1506455521065573,1.7523778572720095
2020-09-13,Pavia,5910,12.0,2.2206759737664146,1.7712534552660684
2020-09-13,Cremona,6897,8.0,2.247771896107983,1.2041635157721338
2020-09-13,Mantova,4134,7.0,1.7202440780597612,2.2117423860768355
2020-09-13,Lecco,3056,2.0,0.5970844366956154,1.4927110917390385
2020-09-13,Lodi,3741,8.0,3.517844265034387,2.1986526656464918
2020-09-13,Monza e della Brianza,6458,34.0,3.9071792119679194,3.0370930849330464
2020-09-14,Varese,4412,7.0,0.791071291344776,1.8243072637134625
2020-09-14,Como,4508,11.0,1.8405667607028955,1.6493390453051922
2020-09-14,Sondrio,1648,0.0,0.0,0.31671252400087097
2020-09-14,Milano,27628,44.0,1.3474913844769605,2.4018596431099066
2020-09-14,Bergamo,15610,13.0,1.1731517895979338,1.3407449023976385
2020-09-14,Brescia,16892,15.0,1.194803084503643,1.9230640122011013
2020-09-14,Pavia,5910,0.0,0.0,2.5114787798548734
2020-09-14,Cremona,6897,0.0,0.0,1.0034695964767781
2020-09-14,Mantova,4134,0.0,0.0,2.001100254069518
2020-09-14,Lecco,3057,1.0,0.2985422183478077,1.5353599800744395
2020-09-14,Lodi,3741,0.0,0.0,2.2614713132363913
2020-09-14,Monza e della Brianza,6489,31.0,3.5624281050295736,3.1027599624451128
2020-09-15,Varese,4418,6.0,0.6780611068669509,1.6951527671673772
2020-09-15,Como,4510,2.0,0.33464850194598106,1.6732425097299046
2020-09-15,Sondrio,1649,1.0,0.5542469170015242,0.3958906550010887
2020-09-15,Milano,27718,90.0,2.7562323773392374,2.4149845591924746
2020-09-15,Bergamo,15614,4.0,0.36096978141474884,1.3407449023976385
2020-09-15,Brescia,16908,16.0,1.2744566234705526,1.7068615492909185
2020-09-15,Pavia,5917,7.0,1.2953943180304084,2.8022815859433323
2020-09-15,Cremona,6900,3.0,0.8429144610404936,1.0436083803358491
2020-09-15,Mantova,4141,7.0,1.7202440780597612,1.6149230120561022
2020-09-15,Lecco,3064,7.0,2.089795528434654,1.4500622034036372
2020-09-15,Lodi,3744,3.0,1.319191599387895,2.3242899608262912
2020-09-15,Monza e della Brianza,6509,20.0,2.2983407129223057,2.8729258911528817
2020-09-16,Varese,4431,13.0,1.4691323982117268,1.5498539585530304
2020-09-16,Como,4512,2.0,0.33464850194598106,1.601532116455766
2020-09-16,Sondrio,1649,0.0,0.0,0.7126031790019597
2020-09-16,Milano,27778,60.0,1.8374882515594915,2.358109922834681
2020-09-16,Bergamo,15618,4.0,0.36096978141474884,1.1731517895979338
2020-09-16,Brescia,16922,14.0,1.1151495455367335,1.8547895502294645
2020-09-16,Pavia,5923,6.0,1.1103379868832073,2.9873379170905334
2020-09-16,Cremona,6902,2.0,0.5619429740269958,0.8830532448995646
2020-09-16,Mantova,4151,10.0,2.4574915400853734,1.4042808800487845
2020-09-16,Lecco,3066,2.0,0.5970844366956154,1.3221155383974341
2020-09-16,Lodi,3758,14.0,6.156227463810177,2.3242899608262912
2020-09-16,Monza e della Brianza,6524,15.0,1.7237555346917295,2.955009488042964
2020-09-17,Varese,4461,30.0,3.3903055343347543,1.5982868947578128
2020-09-17,Como,4519,7.0,1.1712697568109336,1.1234628279615078
2020-09-17,Sondrio,1650,1.0,0.5542469170015242,0.8709594410023951
2020-09-17,Milano,27865,87.0,2.6643579647612627,2.3274851186420222
2020-09-17,Bergamo,15644,26.0,2.3463035791958675,1.198935345413273
2020-09-17,Brescia,16954,32.0,2.548913246941105,1.8889267812152832
2020-09-17,Pavia,5965,42.0,7.772365908182451,3.119521010767106
2020-09-17,Cremona,6904,2.0,0.5619429740269958,0.5619429740269958
2020-09-17,Mantova,4151,0.0,0.0,1.3340668360463452
2020-09-17,Lecco,3073,7.0,2.089795528434654,1.4500622034036372
2020-09-17,Lodi,3763,5.0,2.1986526656464918,1.8845594276969926
2020-09-17,Monza e della Brianza,6550,26.0,2.987842926798997,2.74159213612875
2020-09-18,Varese,4476,15.0,1.6951527671673772,1.6628641430308557
2020-09-18,Como,4526,7.0,1.1712697568109336,0.98004204141323
2020-09-18,Sondrio,1651,1.0,0.5542469170015242,1.0293157030028306
2020-09-18,Milano,27946,81.0,2.480609139605314,2.2531105941741383
2020-09-18,Bergamo,15659,15.0,1.3536366803053081,1.134476455874925
2020-09-18,Brescia,16976,22.0,1.7523778572720097,1.832031396238919
2020-09-18,Pavia,5997,32.0,5.921802596710438,3.1988308669730494
2020-09-18,Cremona,6909,5.0,1.4048574350674894,0.5619429740269958
2020-09-18,Mantova,4162,11.0,2.7032406940939104,1.4042808800487845
2020-09-18,Lecco,3077,4.0,1.1941688733912308,1.4074133150682362
2020-09-18,Lodi,3767,4.0,1.7589221325171935,2.0101967228767923
2020-09-18,Monza e della Brianza,6567,17.0,1.9535896059839597,2.5610082229705693
2020-09-19,Varese,4488,12.0,1.3561222137339017,1.6628641430308555
2020-09-19,Como,4535,9.0,1.5059182587569147,1.003945505837943
2020-09-19,Sondrio,1655,4.0,2.2169876680060967,1.1084938340030484
2020-09-19,Milano,28035,89.0,2.725607573146579,2.191860985788822
